File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
d497caa1-a4f7-4ffc-a37b-61b35be3a32b	b958f158-3e4c-458e-9b93-8db374a76d03.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A3QA	TCGA-E9-A3QA-01A	Primary Tumor
4f513085-a7f0-495c-9a87-34f70d757900	b818e9ee-3fe5-4bf6-a04c-d7555895b0db.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-C8-A12U	TCGA-C8-A12U-01A	Primary Tumor
ac371bfe-2b05-4c3b-b878-4936c2320ab8	79d8e4e0-49d1-49ee-92e5-45917a010db3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A2QH	TCGA-AC-A2QH-01A	Primary Tumor
56b46dcf-c809-4b4d-8e69-9b03d39a4f7a	ab9445db-6c24-4c4c-9773-a85df1e1547c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A4RX	TCGA-A2-A4RX-01A	Primary Tumor
449981a9-490d-49b9-81f4-8bdea23131b2	c607cdfa-3da8-47e7-a00a-1ce774d6ec90.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1B4	TCGA-E2-A1B4-01A	Primary Tumor
92ad661c-b2ed-40fe-9289-5213a97271a7	d9dc0777-5db7-4afa-bcfc-e047558e529b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0IO	TCGA-B6-A0IO-01A	Primary Tumor
45530049-cc5a-431b-a424-3664a4e9692d	532b8238-48d7-4d3c-8630-aab0933dc2f3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A1AS	TCGA-AR-A1AS-01A	Primary Tumor
8b1478bc-6e80-40d3-a083-05b948ac0310	8927b32d-b478-4f7d-b2eb-ae7dfc5071b2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A095	TCGA-A8-A095-01A	Primary Tumor
8efd6f4c-e92b-4070-9d7c-5f8b55748b37	fd5deeaa-06ac-4528-a48a-36950c1df1f0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0RV	TCGA-B6-A0RV-01A	Primary Tumor
37711a35-8e49-4c60-b1d1-572eff8b1f45	5d97e2ed-7cc0-4554-8d68-484739018878.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-4H-AAAK	TCGA-4H-AAAK-01A	Primary Tumor
8da07768-f3a7-4529-b042-bf2648999e91	fb421fb5-ef7d-442c-955f-0f1ef0a9daa8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A1EU	TCGA-BH-A1EU-11A	Solid Tissue Normal
a3870ea2-d450-44c3-b3e3-f26acd52cdb2	865207f2-81a5-4213-b165-fe1e27bf7f93.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0HW	TCGA-BH-A0HW-01A	Primary Tumor
ccd9bf66-fa1a-416c-b3bb-f3fff7a964ed	a20839d2-911e-4ccc-a472-706c135da766.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0IM	TCGA-B6-A0IM-01A	Primary Tumor
62fe956f-d4ea-45b5-8650-bc0adc5d4291	1868d917-37e4-4607-8162-1027cfed8dd7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A1AM	TCGA-AR-A1AM-01A	Primary Tumor
0f2d2670-8b6b-43b7-a82a-8cf0c6ba7a77	d30ca62b-ad24-49dd-be75-9b510fc57bd9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-C8-A1HK	TCGA-C8-A1HK-01A	Primary Tumor
21278eb3-c93c-4b8a-b68b-2dec7b9f9fa3	3ee13f70-4393-4291-9562-b5b8a7aca80b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0RI	TCGA-B6-A0RI-01A	Primary Tumor
33a8226d-4908-42a2-a82a-8abc1abb23a8	31268895-fd75-451e-8044-e1223555b79c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-LL-A7SZ	TCGA-LL-A7SZ-01A	Primary Tumor
59dc9929-f28e-4f94-b1cf-789f7007107f	4fc53a6e-e97e-42fb-9544-da561d30ea06.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A2FM	TCGA-AC-A2FM-01A	Primary Tumor
3d914f61-568a-4f5c-a97a-54be972c5e5f	b4a647b8-2900-49ac-b331-e542d890207b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-EW-A1PG	TCGA-EW-A1PG-01A	Primary Tumor
907d0887-5984-4d5e-8d5b-1a7ad1d53572	bfde45ed-90b9-4c38-bc38-d37291f983d2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-JL-A3YW	TCGA-JL-A3YW-01A	Primary Tumor
a0992897-79c4-4e33-974a-a65248ee43fa	7348be0a-2a46-47df-b13e-2660f391a865.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AO-A0JJ	TCGA-AO-A0JJ-01A	Primary Tumor
0590b55f-e322-4e93-b111-5e9b5241d393	79227daf-12ac-49c3-bf04-a31b5628d738.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AO-A1KS	TCGA-AO-A1KS-01A	Primary Tumor
a85b7101-e158-4dde-9863-d466da951f1a	da03b00f-2c56-47fe-8534-bf561863e209.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AQ-A7U7	TCGA-AQ-A7U7-01A	Primary Tumor
f5a7db34-479b-4593-9ba9-fd22a726eacd	108f8346-c8d8-4183-bed5-f1ea17b9c62c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-EW-A2FR	TCGA-EW-A2FR-01A	Primary Tumor
413308af-8010-4fa7-b7d6-b7257d73e3c8	8e5aedd4-ffe9-4457-9d83-ae15fd416947.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1IG	TCGA-E2-A1IG-01A	Primary Tumor
17433796-a04c-46d5-a01c-b8c073504b5d	15ac87f5-7cfb-4111-85d6-5c54020213b2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-EW-A1P3	TCGA-EW-A1P3-01A	Primary Tumor
b5992b43-9915-4cbf-b709-86a721fd69c9	aa75cc8a-33cd-4ab2-9532-57180d6bda4e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-EW-A1OY	TCGA-EW-A1OY-01A	Primary Tumor
0821624f-7175-40ae-894f-3c68376b5788	ab7fec4a-ad1f-4a2a-806b-fa5bd85a5e3a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-EW-A2FS	TCGA-EW-A2FS-01A	Primary Tumor
ceef11d5-dcf3-4ac6-a82f-44121dc48426	bd3b5cda-8305-4e88-85ea-9cc5d15b3657.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A07P	TCGA-A8-A07P-01A	Primary Tumor
45ede76e-9095-4b78-9227-21921468f3ee	010de2d6-ab41-4779-923a-1c288296e267.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-EW-A1PD	TCGA-EW-A1PD-01A	Primary Tumor
2932217e-1907-4729-82b0-f05d497fc783	508f1179-38e7-4ece-aabe-2c0c654f52d3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1LS	TCGA-E2-A1LS-01A	Primary Tumor
6a94d33d-a3eb-4d5a-9173-3f0b0c049b15	a028c89f-72ce-4a05-b90d-bfc12067e9ee.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0HL	TCGA-BH-A0HL-01A	Primary Tumor
a1386644-1ef2-4445-b571-b7755061b18b	91151f2d-1b98-4671-8e79-05e07931e325.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A1FC	TCGA-BH-A1FC-01A	Primary Tumor
aa94ebe3-13f3-40e6-98ee-4829309d819c	dbcc2bf5-c720-4f75-8850-f3aca2865225.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A096	TCGA-A8-A096-01A	Primary Tumor
163df87a-766e-4781-905f-4dce8589f4b0	94542316-ec50-4530-b539-125b7a38670b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A1FV	TCGA-A2-A1FV-01A	Primary Tumor
5cf58cd3-84a5-4b38-9793-e35f0e4cc325	54dcc280-1f79-4be5-961f-8c03ec2b4556.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1R7	TCGA-E9-A1R7-11A	Solid Tissue Normal
e275259d-aa1d-45ab-937c-6263a61a6cc8	3a75309d-8514-4bc7-a57f-7ee3904ff978.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-C8-A12X	TCGA-C8-A12X-01A	Primary Tumor
fb336b62-9f4e-4cb8-b987-99cb4ef60da5	a5c6d192-6fb0-40fd-b94a-1dfadedc88b0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A1AQ	TCGA-AR-A1AQ-01A	Primary Tumor
702e5fa4-0acc-442c-9fa3-4cca9f4f54bc	e59935eb-ad2e-4644-99a3-d9508d02489c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A1AH	TCGA-AR-A1AH-01A	Primary Tumor
833c2264-3379-4f83-bd51-8dbda8fab013	ac95539e-0d2f-4877-8e02-a12897f080e6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A23H	TCGA-AC-A23H-11A	Solid Tissue Normal
16211ee3-2f4b-40e1-93b7-4f547b6c5778	5331e896-ccc1-496b-9e13-14e11fe7a535.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-D8-A1XW	TCGA-D8-A1XW-01A	Primary Tumor
0b64742b-b99d-4fc1-bfbf-bb7074f21a67	9293a93f-b3d1-41ab-8c18-3deed4cc776d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A1FG	TCGA-BH-A1FG-01A	Primary Tumor
6137053a-f7df-4eba-a296-16530ca8ea1e	175a1d9c-ba95-450d-a01a-185c27ab287b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A08T	TCGA-A8-A08T-01A	Primary Tumor
5ce26b4c-f373-41f3-82a5-25917a1114b6	14ebe9ba-ba38-43b1-8fe4-53321d8fe81d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A3YI	TCGA-AC-A3YI-01A	Primary Tumor
966f9637-a03c-41a8-9958-ea22ca86fed8	dca76480-f316-45e4-9870-9e90676bdda4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1B0	TCGA-E2-A1B0-01A	Primary Tumor
5a60bc87-bd7f-4e42-bdd5-cdb6af087758	25cd83f0-ad99-4dd7-8a85-371a6ebbd24c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0EQ	TCGA-A2-A0EQ-01A	Primary Tumor
200e65f4-0bba-4133-b0fd-6c69faddc1cc	42ae5909-0de6-4da3-a34c-ad0dd5832c32.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A3XU	TCGA-A2-A3XU-01A	Primary Tumor
e417dd1c-a082-4acc-a01a-da833f20b936	82d6e956-0c30-4767-bc37-27672e58d690.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A1G0	TCGA-A2-A1G0-01A	Primary Tumor
eade8358-09b3-4ff8-aea9-ffc96570fd05	5e082c48-83fa-420d-933f-1a5c96be3612.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0H0	TCGA-BH-A0H0-01A	Primary Tumor
6fdf025f-20c2-404a-b40f-c625e7649b88	331cccd2-f121-4ba8-80b9-b53f369b8add.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-OL-A66N	TCGA-OL-A66N-01A	Primary Tumor
3951e52f-ee5a-4a71-9ed3-a112c97cca84	09a134b4-fe6d-47a9-94d3-f267a411c8e0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A5XS	TCGA-AC-A5XS-01A	Primary Tumor
85df6b0d-d432-4215-aabd-39cdff61d3c2	eeb0663a-fdb3-4b92-9c9a-5ef2cacba6b3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A1EW	TCGA-BH-A1EW-01A	Primary Tumor
5ee4d61e-a926-4094-9ffe-312585edd0c4	fd5ccaf6-e9be-4be2-99f7-606d1bbbf3de.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1RH	TCGA-E9-A1RH-11A	Solid Tissue Normal
166203ec-93c4-45cb-9906-8fbc8156d388	643cef15-19c3-4317-bb16-7347c7c14b6e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0BM	TCGA-BH-A0BM-01A	Primary Tumor
0bc57387-0234-446f-8956-b4410fa60c41	fe57f131-a75b-4972-a8e4-e00ecab4c414.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0YK	TCGA-A2-A0YK-01A	Primary Tumor
1d46b67b-8c6d-4a85-a837-30f54d45dce9	0ae468f8-e4d8-465d-b746-c8caa920e925.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-D8-A146	TCGA-D8-A146-01A	Primary Tumor
e09d0370-46e4-41ea-9fa4-7f0a39195507	55931ce9-539b-4b4c-9cdc-0451dfde9336.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AN-A0FT	TCGA-AN-A0FT-01A	Primary Tumor
4b08af50-9a8f-48a8-9fd5-e4d3e963dabc	df8fa00d-9f94-4526-8d6d-53b71ec7a145.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-GI-A2C9	TCGA-GI-A2C9-11A	Solid Tissue Normal
ca97a614-bab8-4bdc-a663-2d6a81ae4c27	0b9ec0ab-16db-4d45-bb15-0e37f6b666a1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A15K	TCGA-E2-A15K-01A	Primary Tumor
30843a4c-9ac8-4f2c-85ec-f33b87e716ae	80a9b510-e77a-4c8e-a236-dbd2187ad8be.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A7-A13E	TCGA-A7-A13E-01A	Primary Tumor
54507404-a9b0-48a3-9daa-934f0f1b5f3f	4c262954-3529-49f9-a311-e5a7d71d5afa.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A28O	TCGA-BH-A28O-01A	Primary Tumor
540e89bf-d79c-4916-af91-cf79307103ef	548b48fb-21d1-4f3f-8bf2-d5be9ff22cf4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-D8-A1Y1	TCGA-D8-A1Y1-01A	Primary Tumor
3cdba1e4-b7d4-47ea-8cae-68a8262515d4	6f1c0725-e839-4553-b825-08c855fa6f70.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0ST	TCGA-A2-A0ST-01A	Primary Tumor
9e44b206-f1ff-4285-9dea-c848c7f47e9c	97eae9cb-d360-431d-a783-7c048879199f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-C8-A12Q	TCGA-C8-A12Q-01A	Primary Tumor
d681c69f-3020-463b-90c0-bd9435e3f216	78463e63-52b0-4454-93fb-9302f0130dea.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A2QI	TCGA-AC-A2QI-01A	Primary Tumor
4b487c92-84e4-4f5d-af38-62fefd0baa93	bf03daa3-35a2-4eb7-94e5-e8f4bd1f071f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-S3-A6ZH	TCGA-S3-A6ZH-01A	Primary Tumor
526ab5d5-9a94-4c80-b088-84d190400b23	b9d43102-2c1e-4cb8-a3a8-a8f039893635.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A7-A13H	TCGA-A7-A13H-01A	Primary Tumor
856ba6fb-c3f4-4212-8490-b7ab216a2a47	9af180ac-0109-4c2c-a2ab-7fc12c73ac16.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0H9	TCGA-BH-A0H9-01A	Primary Tumor
7434d066-f641-42ab-a87e-7e70ccf885f8	e3360c02-09b9-45c5-ac58-894d045023e6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0EM	TCGA-A2-A0EM-01A	Primary Tumor
34dd6421-03a0-4fc8-a0b4-77593cea0481	ebaf51d0-54fd-455b-91ca-95498917d93c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1RG	TCGA-E9-A1RG-01A	Primary Tumor
46871a58-c437-49e3-93e0-915b47edb294	f0bfa597-6d1c-4ade-b296-621e4fec45a1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A570	TCGA-E2-A570-01A	Primary Tumor
0e23a5a9-902d-4a57-87ad-c9ce385a9730	8e4764e0-bc79-43dd-82d4-9bfffd425d80.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-D8-A1JH	TCGA-D8-A1JH-01A	Primary Tumor
2cfde9cb-f746-4f70-b21d-d00ccb8f4d9b	02b0e3da-a3b0-4ad3-8001-ddd45cebf381.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1BD	TCGA-E2-A1BD-01A	Primary Tumor
7f250a22-778c-473d-bf11-9f2a84bfcd31	62267940-4078-4506-a649-a8462c4dfee3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-OL-A5RX	TCGA-OL-A5RX-01A	Primary Tumor
3b07b87f-2830-4bce-b618-316a8a02d609	fa0ef08c-c0b9-4fff-83d3-81bddca9e86e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A3HN	TCGA-AC-A3HN-01A	Primary Tumor
b17acaf8-5eb3-40f8-bd9f-59d659f0bbd5	01d9dfa7-e2e8-48d3-810a-bbf3a371528c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A1LI	TCGA-E2-A1LI-01A	Primary Tumor
b81c2913-e110-44b3-8599-5e70d8d8cfbf	2a477d9c-7ebb-492d-8f1d-be599b6e1300.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A25B	TCGA-A2-A25B-01A	Primary Tumor
7406d49b-2695-4a31-a284-026fdc12debd	fdfefe69-47d8-4d05-9bbc-7a066c02a802.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A4RW	TCGA-A2-A4RW-01A	Primary Tumor
f2c479c0-f730-4751-a83c-8be312ea9f04	84fad10f-82a3-41a0-bbc8-8be2a4962880.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0BW	TCGA-BH-A0BW-11A	Solid Tissue Normal
b10e1f39-79f4-43f6-8352-4c2e95de228e	e26986e3-ca2b-4514-afe4-11f54ad8dc64.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AO-A0JA	TCGA-AO-A0JA-01A	Primary Tumor
35dda171-6920-42b3-b9b1-37769c21d344	01629488-8b88-47fc-804d-dd5b78191c87.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-GM-A3XG	TCGA-GM-A3XG-01A	Primary Tumor
12820cd4-1a8d-4cdf-b47a-b31c926ab7e1	acc69d43-989d-4ee9-a767-9470c099ad78.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A1-A0SH	TCGA-A1-A0SH-01A	Primary Tumor
bc6abaf1-b5dd-41c7-b3b2-bac114e0ad78	c53d19da-b426-473b-86e9-a596894fdbbb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-OL-A6VO	TCGA-OL-A6VO-01A	Primary Tumor
b7b6e492-59b0-45f5-aaff-051c2cab5ee8	7a75d4b8-c369-4108-a721-c6903482fe71.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0DZ	TCGA-BH-A0DZ-01A	Primary Tumor
8acfb9e1-3fc2-4736-a1e3-44593ca8d1fe	cddbfd6d-5362-4c75-a0db-022c4e0137c0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-C8-A12O	TCGA-C8-A12O-01A	Primary Tumor
284358d4-9c45-4749-b1f4-46e724c59d1f	e13d83d7-5eb9-4f01-b554-072c580cd183.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-B6-A0X4	TCGA-B6-A0X4-01A	Primary Tumor
b5604d13-4cde-44fa-be67-203bc5da0caf	3ca2e165-47ab-4fb1-b955-109d44f81774.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AR-A1AY	TCGA-AR-A1AY-01A	Primary Tumor
f30f905d-0da0-43f8-9993-21325d1fb751	d57591ec-4692-482d-89b2-6e34ea13ee54.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-D8-A1X9	TCGA-D8-A1X9-01A	Primary Tumor
a44c536a-f222-44e7-87f4-e63968b2017b	94b82f25-5a16-4bb2-ad0c-bcbbc2432078.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A7-A0CJ	TCGA-A7-A0CJ-01A	Primary Tumor
2afb9195-37c8-4e8c-9b39-53a2eefa6d31	b4596432-835a-4971-88e1-c91301719f7a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A2-A0SY	TCGA-A2-A0SY-01A	Primary Tumor
83b2db75-facd-476a-ad40-6181717b928c	8d863205-e9c7-4292-a70a-6c7632e79619.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E2-A159	TCGA-E2-A159-01A	Primary Tumor
e62de0de-c8eb-46b0-9d1e-d0e1d688d2ac	85860c12-c406-46b4-af6f-088241784b10.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A203	TCGA-BH-A203-01A	Primary Tumor
fbb3ab9c-1f19-4f31-bfb7-bb439717549b	0ee0d9df-0a66-4ea9-9535-7ef8cab950de.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-BH-A0B4	TCGA-BH-A0B4-01A	Primary Tumor
b5aab16f-800b-4c8c-a28b-78fb34f02a8f	5d047617-a6f0-4b46-8ba5-b530638bdc59.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A7-A6VX	TCGA-A7-A6VX-01A	Primary Tumor
cb3da44f-e477-4ef3-bd43-3d2019d54f15	573edad2-6237-454a-ab58-9940657c4b7a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1N4	TCGA-E9-A1N4-01A	Primary Tumor
dac2f6b9-6883-4c50-bb84-0e34290e66d2	1d55d974-524f-4045-83ea-ffb073a57bdf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-AC-A6IV	TCGA-AC-A6IV-01A	Primary Tumor
9914a808-171b-494f-9e66-d5a3adec3d4c	c58452d9-80ff-4fd7-aeed-cde69a675cfa.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-E9-A1R0	TCGA-E9-A1R0-01A	Primary Tumor
bbed039a-72ba-4d90-b061-bb7f41daf2d8	6525a77a-cdff-456a-857d-ebf5ea6a880d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BRCA	TCGA-A8-A09T	TCGA-A8-A09T-01A	Primary Tumor
